CSI CODE(full Code);Code_Main_Division;Name_Main_Division;Sub_Division1_Code;Sub_Division1_Name;Sub_Division2_Code;Sub_Division2_Name_2;ITEM DESCRIPTION_Code_Item;ITEM DESCRIPTION_Name_Item;UNIT;DAILY OUTPUT;MAN HOURS;EQUIP. HOURS;CREW STRUCTURE COMBINED;Crew_Number1;Crew_Memeber_ Desc.1;Crew_Memeber_ Number2;Crew_Memeber_ Desc.2;Crew_Memeber_ Number3;Crew_Memeber_ Desc.3;Crew_Memeber_ Number4;Crew_Memeber_ Desc.4;Crew_Memeber_ Number5;Crew_Memeber_ Desc.5;Crew_Memeber_ Number6;Crew_Memeber_ Desc.6;Crew_Memeber_ Number7;Crew_Memeber_ Desc.7;Crew_Memeber_ Number8;Crew_Memeber_ Desc.8;Crew_Memeber_ Number9;Crew_Memeber_ Desc.9;Crew_Memeber_ Number10;Crew_Memeber_ Desc.10;Crew_Memeber_ Number11;Crew_Memeber_ Desc.11;Crew_Memeber_ Number12;Crew_Memeber_ Desc.12;Crew_Memeber_ Number13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 102-0600;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 102;CEMENT PLASTER:;0600;Cement plaster on interior concrete or masonry walls, 3 coats including accessories;SQM;11.74;1.448;1.704;0.125 Foreman 1.00 Plasterer 1.00 Common Labor 0.500 Mixer-0.17m3 1.00 Tools Set 1.00 Scafolding set;0.125;Foreman;1.00;Plasterer;1.00;Common Labor;0.500;Mixer-0.17m3;1.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 102-0700;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 102;CEMENT PLASTER:;0700;Cement plaster on concrete ceilings, 3 coats including accessories;SQM;11.15;1.525;1.794;0.125 Foreman 1.00 Plasterer 1.00 Common Labor 0.500 Mixer-0.17m3 1.00 Tools Set 1.00 Scafolding set;0.125;Foreman;1.00;Plasterer;1.00;Common Labor;0.500;Mixer-0.17m3;1.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 102-0800;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 102;CEMENT PLASTER:;0800;Cement plaster on concrete columns and beams, 3 coats including accessories;SQM;8.800;1.932;2.273;0.125 Foreman 1.00 Plasterer 1.00 Common Labor 0.500 Mixer-0.17m3 1.00 Tools Set 1.00 Scafolding set;0.125;Foreman;1.00;Plasterer;1.00;Common Labor;0.500;Mixer-0.17m3;1.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-0300;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;0300;Gypsum plaster, 2 coats, no lath included, on walls;SQM;65.880;0.622;0.425;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-0400;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;0400;Gypsum plaster, 2 coats, no lath included, on ceilings;SQM;57.640;0.711;0.486;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-0600;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;0600;Gypsum plaster, 2 coats on and including 10 mm gypsum lath on steel,on walls;SQM;58.300;0.703;0.549;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-0700;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;0700;Gypsum plaster, 2 coats on and including 10 mm gypsum lath on steel,on ceilings;SQM;49.560;0.827;0.646;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-0900;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;0900;Gypsum plaster, 3 coats, no lath included,on walls;SQM;56.4;0.727;0.567;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-1000;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;1000;Gypsum plaster, 3 coats, no lath included,on ceilings;SQM;49.34;0.831;0.649;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-1200;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;1200;Gypsum plaster, 3 coats and including painted metal lath,on wood studs;SQM;50.33;0.815;0.636;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-1300;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;1300;Gypsum plaster, 3 coats, including painted metal lath,on ceilings;SQM;44.000;0.932;0.727;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-1600;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;1600;Gypsum plaster, 3 coats, including painted metal lath,on irregular or curved surfaces;SQM;38.000;1.079;0.842;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 108-1800;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 108;GYPSUM PLASTER:;1800;Gypsum plaster, 3 coats, including painted metal lath,on columns and beams;SQM;36.650;1.119;0.873;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 116-1200;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 116;PERLITE OR VERMICULITE PLASTER:;1200;Perlite or vermiculite plaster, 3 coats,including painted metal lath,on metal studs;SQM;57.600;0.712;0.556;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 116-1500;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 116;PERLITE OR VERMICULITE PLASTER:;1500;Perlite or vermiculite plaster, 3 coats,including suspended metal lath ceilings;SQM;38.500;1.065;0.831;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 116-1700;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 116;PERLITE OR VERMICULITE PLASTER:;1700;Perlite or vermiculite plaster, 3 coats,including painted metal lath on irregular or curved surfaces;SQM;33.3;1.231;0.961;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 116-1800;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 116;PERLITE OR VERMICULITE PLASTER:;1800;Perlite or vermiculite plaster, 3 coats,including painted metal lath on columns and beams;SQM;32.000;1.281;1.000;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 304-0100;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 304;STUCCO:;0100;Stucco, 3 coats 25 mm thick,float finish,on masonry or concrete constructions mesh included;SQM;32.300;1.269;0.991;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 304-0600;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 304;STUCCO:;0600;Stucco, 3 coats 25 mm thick,last coat with special coloring finish;SQM;31.4;1.306;1.019;0.125 Foreman 3.00 Plasterer 2.00 Common Labor 0.500 Mixer-0.17m3 2.00 Tools Set 1.00 Scafolding set;0.125;Foreman;3.00;Plasterer;2.00;Common Labor;0.500;Mixer-0.17m3;2.00;Tools Set;1.00;Scafolding set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 602-1100;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 602;BLUEBOARD:;1100;Blueboard,10 mm thick,on walls or ceilings,standard,with thin coat plaster finish;SQM;85.000;0.294;0.094;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 602-1450;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 602;BLUEBOARD:;1450;Blueboard, 10 mm thick,on beams,columns,or soffits,standard,with thin coat plaster finish;SQM;52.000;0.481;0.154;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 602-3100;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 602;BLUEBOARD:;3100;Blueboard, 13 mm thick,on walls or ceilings,standard,with thin coat plaster finish;SQM;85.000;0.294;0.094;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 602-3400;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 602;BLUEBOARD:;3400;Blueboard, 13 mm thick,on walls or ceilings,fire resistant,with thin coat plaster finish;SQM;85;0.294;0.094;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 602-3800;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 602;BLUEBOARD:;3800;Blueboard, 13 mm thick,on beams,columns,or soffits,fire resistant, with thin coat plaster finish;SQM;52.000;0.481;0.154;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 602-5100;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 602;BLUEBOARD:;5100;Blueboard, 16 mm thick,on walls or ceilings,fire resistant,with thin coat plaster finish;SQM;72.000;0.347;0.111;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 602-5600;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 602;BLUEBOARD:;5600;Blueboard, 16 mm thick,on beams,columns or soffits,fire resistant, with thin coat plaster finish;SQM;58;0.431;0.138;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 602-6000;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 602;BLUEBOARD:;6000;Blueboard,for high ceilings,over 2.4 m high add;SQM;160.000;0.156;0.050;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 602-6500;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 602;BLUEBOARD:;6500;Blueboard,for over 3 stories high,add/story;SQM;200.000;0.125;0.040;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 604-0100;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 604;CEILINGS:;0100;Ceilings,gypsum drywall,fire rated,finished,screwed to grid channel or joists, 13 mm or 16 mm thick;SQM;78;0.321;0.103;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 604-0300;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 604;CEILINGS:;0300;Ceilings,gypsum drywall,fire rated,finished,screwed to grid channel or joists, over 2.4 m high, 13 mm or 16 mm thick;SQM;72;0.347;0.111;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 604-0800;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 604;CEILINGS:;0800;Ceilings,grid suspension system,direct hung, 3 8 mm or 90 mm cold rolled channel, with 22 mm hi hat furring channel, 610 mm O.C.;SQM;36.000;0.694;0.222;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-0150;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;0150;Drywall,gypsum plasterboard,nailed or screwed, 10 mm thick, on stud walls,standard taped and finished, paint not included;SQM;85.000;0.294;0.094;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-0300;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;0300;Drywall,gypsum plasterboard,nailed or screwed, 13 mm thick,on stud walls,standard,fire resistant or water resistant, taped and finished, paint not included;SQM;85.000;0.294;0.094;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-1000;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;1000;Drywall,gypsum plasterboard,nailed or screwed, 13 mm thick,on ceilings,standard,fire resistant or water resistant, taped and finished, paint not included.;SQM;78.000;0.321;0.103;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-1550;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;1550;Drywall,gypsum plasterboard,nailed or screwed, 13 mm thick,on beams,columns,or soffits,standard,fire resistant or water resistant, taped and finished, paint not included.;SQM;52.000;0.481;0.154;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-2000;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;2000;Drywall,gypsum plasterboard,nailed or screwed, 16 mm thick,on stud walls,standard,fire resistant or water resistant, taped and finished, paint not included.;SQM;78.800;0.317;0.102;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-3000;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;3000;Drywall,gypsum plasterboard,nailed or screwed, 16 mm thick,on stud ceiling,standard,fire resistant or water resistant, taped and finished, paint not included.;SQM;72.000;0.347;0.111;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-4000;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;4000;Drywall fireproofing beam or columns, 2 layers, 13 mm thick, including finish, paint not included.;SQM;24.750;1.010;0.323;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-4050;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;4050;Drywall fireproofing beam or columns, 2 layers, 16 mm thick, including finish, paint not included.;SQM;23.000;1.087;0.348;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-4150;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;4150;Drywall fireproofing beam or columns, 3 layers, 16 mm thick, including finish, paint not included.;SQM;15.250;1.639;0.525;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-5050;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;5050;Drywall,for 25 mm thick coreboard on columns, paint not included.;SQM;39.000;0.641;0.205;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-5100;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;5100;Drywall,for foil-backed board,add;SQM;78.800;0.317;0.102;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-5200;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;5200;Drywall,for high ceilings,over 2.4 m high add;SQM;300.000;0.083;0.027;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-5270;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;5270;Drywall, textured spary,add;SQM;172.000;0.145;0.047;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-5300;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;5300;Drywall,for over 3 stories high,add/story;SQM;550.000;0.045;0.015;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-5350;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;5350;Drywall,for finishing corners,inside or outside,add;SQM;1,125.000;0.022;0.007;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-5500;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;5500;Drywall,for acoustical sealant,add/bead;SQM;506.000;0.049;0.016;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 608-5600;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 608;DRYWALL:;5600;Drywall,sound deadening board, 6 mm gypsum or 13 mm wood fiber;SQM;160.000;0.156;0.050;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 612-2000;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 612;METAL STUDS,DRYWALL: Partitions,3m high,with runners,See also studding,division 051-230;2000;Metal studs,drywall,non-load bearing,galvanized upto 20 ga., 40 mm, 400 mm O.C.;SQM;95.500;0.262;0.084;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
092 612-2100;09;FINISHES;2.00;LATH,PLASTER & GYPSUM BOARD;092 612;METAL STUDS,DRYWALL: Partitions,3m high,with runners,See also studding,division 051-230;2100;Metal studs,drywall,non-load bearing,galvanized upto 20 ga., 40 mm, 610 mm O.C.;SQM;113.1;0.221;0.071;0.125 Labor Foreman 2.00 Finishing Carpenter 1.00 Common Labor 1.00 Power Tool;0.125;Labor Foreman;2.00;Finishing Carpenter;1.00;Common Labor;1.00;Power Tool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
